Venta_ID,Fecha_facturacion,Año,Mes,MesNombre,Total_ventas,Ganancia,Margen,Unidades_vendidas,Precio_unitario,Minorista_ID,Ciudad_ID,Cat_Producto_ID,Metodo_venta_ID,Minorista,Minorista_Codigo,Ciudad_ID_minorista,Ciudad,Estado_ID,Region_ID,Estado,Region,Metodo_venta,Cat_Producto
5833,2021-02-17,2021,2,2021-02,3212.0,1766.5999999999997,0.5499999999999999,73,44.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5834,2021-02-17,2021,2,2021-02,2448.0,1468.8,0.6,51,48.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5835,2021-02-17,2021,2,2021-02,4620.0,2217.6,0.48,105,44.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5836,2021-03-16,2021,3,2021-03,6468.0,3298.68,0.51,147,44.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5837,2021-03-16,2021,3,2021-03,5151.0,2833.0499999999997,0.5499999999999999,101,51.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5838,2021-03-16,2021,3,2021-03,6496.0,3572.7999999999997,0.5499999999999999,116,56.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5839,2021-03-16,2021,3,2021-03,4200.0,2309.9999999999995,0.5499999999999999,84,50.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5840,2021-03-16,2021,3,2021-03,2184.0,1310.3999999999999,0.6,39,56.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5841,2021-03-16,2021,3,2021-03,3895.0,1752.7499999999998,0.44999999999999996,95,41.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5842,2021-04-17,2021,4,2021-04,6816.0,3544.32,0.52,142,48.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5843,2021-04-17,2021,4,2021-04,4576.0,2288.0,0.5,88,52.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5844,2021-04-17,2021,4,2021-04,5460.0,2784.6,0.51,105,52.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5845,2021-04-17,2021,4,2021-04,2886.0,1529.5800000000002,0.53,74,39.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5846,2021-04-17,2021,4,2021-04,2279.0,1299.0300000000002,0.5700000000000001,53,43.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5847,2021-04-17,2021,4,2021-04,5775.0,2887.5,0.5,105,55.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5848,2021-05-18,2021,5,2021-05,6880.0,3646.4,0.53,160,43.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5849,2021-05-18,2021,5,2021-05,4700.0,2444.0,0.52,100,47.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5850,2021-05-18,2021,5,2021-05,5488.0,2798.88,0.51,112,49.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5851,2021-05-18,2021,5,2021-05,3740.0,1907.4,0.51,85,44.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5852,2021-05-18,2021,5,2021-05,2340.0,1380.6000000000001,0.5900000000000001,65,36.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5853,2021-05-18,2021,5,2021-05,9853.0,4433.849999999999,0.44999999999999996,167,59.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5854,2021-06-17,2021,6,2021-06,14384.0,7335.84,0.51,248,58.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5855,2021-06-17,2021,6,2021-06,13650.0,7098.0,0.52,210,65.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5856,2021-06-17,2021,6,2021-06,16849.0,9266.949999999999,0.5499999999999999,203,83.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5857,2021-06-17,2021,6,2021-06,13202.0,7261.099999999999,0.5499999999999999,161,82.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5858,2021-06-17,2021,6,2021-06,10764.0,6135.4800000000005,0.5700000000000001,117,92.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5859,2021-06-17,2021,6,2021-06,19500.0,9360.0,0.48,195,100.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5860,2021-07-16,2021,7,2021-07,23220.0,12306.6,0.53,270,86.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5861,2021-07-16,2021,7,2021-07,18676.0,10271.8,0.5499999999999999,203,92.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5862,2021-07-16,2021,7,2021-07,17640.0,9525.6,0.54,196,90.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5863,2021-07-16,2021,7,2021-07,14448.0,7801.92,0.54,168,86.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5864,2021-07-16,2021,7,2021-07,16254.0,9427.320000000002,0.5800000000000001,189,86.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5865,2021-07-16,2021,7,2021-07,16789.0,8058.719999999999,0.48,163,103.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5866,2021-08-17,2021,8,2021-08,21930.0,11184.300000000001,0.51,255,86.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5867,2021-08-17,2021,8,2021-08,18403.0,9385.53,0.51,239,77.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5868,2021-08-17,2021,8,2021-08,13230.0,7276.499999999999,0.5499999999999999,189,70.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5869,2021-08-17,2021,8,2021-08,9472.0,5020.16,0.53,128,74.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5870,2021-08-17,2021,8,2021-08,8832.0,5210.880000000001,0.5900000000000001,138,64.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5871,2021-08-17,2021,8,2021-08,5670.0,2778.2999999999997,0.49,90,63.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5872,2021-09-18,2021,9,2021-09,6235.0,3429.2499999999995,0.5499999999999999,145,43.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5873,2021-09-18,2021,9,2021-09,5750.0,2932.5,0.51,125,46.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5874,2021-09-18,2021,9,2021-09,3354.0,1744.0800000000002,0.52,78,43.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5875,2021-09-18,2021,9,2021-09,2583.0,1317.33,0.51,63,41.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5876,2021-09-18,2021,9,2021-09,3927.0,2159.8500000000004,0.55,77,51.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5877,2021-09-18,2021,9,2021-09,2925.0,1462.5,0.5,75,39.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5878,2021-10-17,2021,10,2021-10,3808.0,2056.32,0.54,112,34.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5879,2021-10-17,2021,10,2021-10,6975.0,3836.2499999999995,0.5499999999999999,155,45.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5880,2021-10-17,2021,10,2021-10,4200.0,2100.0,0.5,100,42.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5881,2021-10-17,2021,10,2021-10,3780.0,1890.0,0.5,105,36.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5882,2021-10-17,2021,10,2021-10,4465.0,2634.3500000000004,0.5900000000000001,95,47.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5883,2021-10-17,2021,10,2021-10,5400.0,2538.0,0.47,108,50.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5884,2021-11-17,2021,11,2021-11,7332.0,3666.0,0.5,188,39.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5885,2021-11-17,2021,11,2021-11,8820.0,4586.400000000001,0.52,210,42.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5886,2021-11-17,2021,11,2021-11,5206.0,2707.12,0.52,137,38.0,60,28,3,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5887,2021-11-17,2021,11,2021-11,6000.0,3000.0,0.5,125,48.0,60,28,4,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5888,2021-11-17,2021,11,2021-11,8092.0,4450.6,0.55,119,68.0,60,28,5,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5889,2021-11-17,2021,11,2021-11,14094.0,6765.12,0.48,174,81.0,60,28,6,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5890,2021-12-16,2021,12,2021-12,16560.0,8611.2,0.52,240,69.0,60,28,1,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5891,2021-12-16,2021,12,2021-12,15552.0,7776.0,0.5,216,72.0,60,28,2,3,West Gear,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5892,2021-12-16,2021,12,2021-12,11178.0,5812.56,0.52,162,69.0,61,28,3,3,Foot Locker,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5893,2021-12-16,2021,12,2021-12,11232.0,6065.280000000001,0.54,156,72.0,61,28,4,3,Foot Locker,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5894,2021-12-16,2021,12,2021-12,10742.0,6230.360000000001,0.5800000000000001,131,82.0,61,28,5,3,Foot Locker,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5895,2021-12-16,2021,12,2021-12,15225.0,6851.249999999999,0.44999999999999996,175,87.0,61,28,6,3,Foot Locker,1128299,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5896,2021-01-05,2021,1,2021-01,3458.0,1486.94,0.43,182,19.0,62,28,1,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5897,2021-01-05,2021,1,2021-01,5488.0,2469.6,0.44999999999999996,196,28.0,62,28,2,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5898,2021-01-05,2021,1,2021-01,3332.0,1332.8000000000002,0.4,119,28.0,62,28,3,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5899,2021-01-05,2021,1,2021-01,4389.0,2326.17,0.53,133,33.0,62,28,4,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Athletic Footwear
5900,2021-01-05,2021,1,2021-01,3060.0,1132.2,0.37,85,36.0,62,28,5,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Apparel
5901,2021-01-05,2021,1,2021-01,4862.0,2917.2,0.6,143,34.0,63,28,6,3,West Gear,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Apparel
5902,2021-02-04,2021,2,2021-02,3749.0,1499.6000000000001,0.4,163,23.0,62,28,1,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Street Footwear
5903,2021-02-04,2021,2,2021-02,5568.0,2338.56,0.42,174,32.0,62,28,2,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Men's Athletic Footwear
5904,2021-02-04,2021,2,2021-02,4352.0,1784.32,0.41,128,34.0,62,28,3,3,Foot Locker,1197831,28,"New Orleans, Estados Unidos",18,2,Louisiana,South,Online,Women's Street Footwear
5905,2021-02-04,2021,2,2021-02,3488.0,1883.5200000000002,0.54,109,32.0,64,29,4,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5906,2021-02-04,2021,2,2021-02,2730.0,955.4999999999999,0.35,70,39.0,64,29,5,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5907,2021-02-04,2021,2,2021-02,4454.0,2449.7000000000003,0.55,131,34.0,64,29,6,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5908,2021-03-06,2021,3,2021-03,4368.0,1965.6,0.44999999999999996,156,28.0,64,29,1,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5909,2021-03-06,2021,3,2021-03,6084.0,2798.64,0.45999999999999996,169,36.0,64,29,2,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5910,2021-03-06,2021,3,2021-03,3164.0,1550.36,0.49,113,28.0,64,29,3,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5911,2021-03-06,2021,3,2021-03,3465.0,2009.7000000000003,0.5800000000000001,105,33.0,64,29,4,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5912,2021-03-06,2021,3,2021-03,2775.0,1248.7499999999998,0.44999999999999996,75,37.0,65,29,5,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5913,2021-03-06,2021,3,2021-03,3828.0,2488.2000000000003,0.65,116,33.0,65,29,6,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5914,2021-04-05,2021,4,2021-04,3705.0,1741.35,0.47,195,19.0,65,29,1,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5915,2021-04-05,2021,4,2021-04,5655.0,2714.4,0.48,195,29.0,65,29,2,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5916,2021-04-05,2021,4,2021-04,3312.0,1556.6399999999999,0.47,138,24.0,65,29,3,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5917,2021-04-05,2021,4,2021-04,3277.0,1802.3500000000001,0.55,113,29.0,65,29,4,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5918,2021-04-05,2021,4,2021-04,2448.0,1052.6399999999999,0.43,72,34.0,65,29,5,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5919,2021-04-05,2021,4,2021-04,3864.0,2357.04,0.61,138,28.0,65,29,6,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5920,2021-05-05,2021,5,2021-05,3654.0,1827.0,0.5,203,18.0,65,29,1,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5921,2021-05-05,2021,5,2021-05,5488.0,2634.24,0.48,196,28.0,65,29,2,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5922,2021-05-05,2021,5,2021-05,3841.0,1805.27,0.47,167,23.0,65,29,3,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5923,2021-05-05,2021,5,2021-05,4290.0,2359.5,0.55,130,33.0,65,29,4,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5924,2021-05-05,2021,5,2021-05,5640.0,2256.0,0.4,120,47.0,65,29,5,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5925,2021-05-05,2021,5,2021-05,9156.0,5768.28,0.63,218,42.0,65,29,6,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5926,2021-06-04,2021,6,2021-06,8190.0,4013.1,0.49,195,42.0,65,29,1,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5927,2021-06-04,2021,6,2021-06,8648.0,4151.04,0.48,188,46.0,65,29,2,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5928,2021-06-04,2021,6,2021-06,8178.0,3925.44,0.48,174,47.0,65,29,3,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5929,2021-06-04,2021,6,2021-06,6864.0,4049.7600000000007,0.5900000000000001,143,48.0,65,29,4,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5930,2021-06-04,2021,6,2021-06,6084.0,2616.12,0.43,117,52.0,65,29,5,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5931,2021-06-04,2021,6,2021-06,12705.0,7750.05,0.61,231,55.0,65,29,6,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5932,2021-07-06,2021,7,2021-07,10416.0,5208.0,0.5,217,48.0,65,29,1,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5933,2021-07-06,2021,7,2021-07,10504.0,5462.08,0.52,202,52.0,65,29,2,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5934,2021-07-06,2021,7,2021-07,11086.0,6097.299999999999,0.5499999999999999,241,46.0,65,29,3,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5935,2021-07-06,2021,7,2021-07,6439.0,4120.96,0.64,137,47.0,65,29,4,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5936,2021-07-06,2021,7,2021-07,6943.0,3332.64,0.48,131,53.0,65,29,5,3,West Gear,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5937,2021-07-06,2021,7,2021-07,13312.0,9185.28,0.6900000000000001,208,64.0,64,29,6,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5938,2021-08-08,2021,8,2021-08,9660.0,5312.999999999999,0.5499999999999999,210,46.0,64,29,1,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5939,2021-08-08,2021,8,2021-08,10335.0,5477.55,0.53,195,53.0,64,29,2,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5940,2021-08-08,2021,8,2021-08,11500.0,6095.0,0.53,250,46.0,64,29,3,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5941,2021-08-08,2021,8,2021-08,5952.0,3868.8,0.65,124,48.0,64,29,4,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5942,2021-08-08,2021,8,2021-08,6916.0,3181.3599999999997,0.45999999999999996,133,52.0,66,29,5,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5943,2021-08-08,2021,8,2021-08,10584.0,7197.120000000001,0.68,196,54.0,66,29,6,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5944,2021-09-05,2021,9,2021-09,8800.0,4400.0,0.5,176,50.0,66,29,1,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5945,2021-09-05,2021,9,2021-09,9400.0,4888.0,0.52,188,50.0,66,29,2,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5946,2021-09-05,2021,9,2021-09,10192.0,5299.84,0.52,182,56.0,66,29,3,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5947,2021-09-05,2021,9,2021-09,6380.0,4019.4,0.63,116,55.0,66,29,4,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5948,2021-09-05,2021,9,2021-09,5200.0,2392.0,0.45999999999999996,104,50.0,66,29,5,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5949,2021-09-05,2021,9,2021-09,8869.0,5942.2300000000005,0.67,181,49.0,66,29,6,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5950,2021-10-04,2021,10,2021-10,6012.0,3066.12,0.51,167,36.0,66,29,1,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5951,2021-10-04,2021,10,2021-10,6401.0,3456.5400000000004,0.54,173,37.0,66,29,2,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5952,2021-10-04,2021,10,2021-10,5371.0,2739.21,0.51,131,41.0,66,29,3,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5953,2021-10-04,2021,10,2021-10,4444.0,2888.6,0.65,101,44.0,66,29,4,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5954,2021-10-04,2021,10,2021-10,2912.0,1397.76,0.48,91,32.0,66,29,5,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5955,2021-10-04,2021,10,2021-10,5964.0,3936.2400000000002,0.66,142,42.0,66,29,6,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5956,2021-11-05,2021,11,2021-11,6006.0,3303.2999999999997,0.5499999999999999,182,33.0,66,29,1,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5957,2021-11-05,2021,11,2021-11,6048.0,3144.96,0.52,189,32.0,66,29,2,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5958,2021-11-05,2021,11,2021-11,8700.0,4698.0,0.54,150,58.0,66,29,3,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5959,2021-11-05,2021,11,2021-11,6588.0,4018.68,0.61,122,54.0,66,29,4,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5960,2021-11-05,2021,11,2021-11,5724.0,2862.0,0.5,106,54.0,66,29,5,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5961,2021-11-05,2021,11,2021-11,10269.0,6880.2300000000005,0.67,163,63.0,66,29,6,3,Sports Direct,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5962,2021-12-04,2021,12,2021-12,12582.0,6794.280000000001,0.54,233,54.0,64,29,1,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5963,2021-12-04,2021,12,2021-12,10659.0,5755.860000000001,0.54,209,51.0,64,29,2,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
5964,2021-12-04,2021,12,2021-12,9856.0,5125.12,0.52,176,56.0,64,29,3,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Street Footwear
5965,2021-12-04,2021,12,2021-12,8378.0,5445.7,0.65,142,59.0,64,29,4,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Athletic Footwear
5966,2021-12-04,2021,12,2021-12,6650.0,3258.5,0.49,133,50.0,64,29,5,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Apparel
5967,2021-12-04,2021,12,2021-12,11760.0,8114.400000000001,0.6900000000000001,196,60.0,64,29,6,3,Foot Locker,1197831,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Women's Apparel
5968,2021-01-23,2021,1,2021-01,3451.0,1656.48,0.48,119,29.0,67,29,1,3,Foot Locker,1128299,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Street Footwear
5969,2021-01-23,2021,1,2021-01,3922.0,2000.22,0.51,106,37.0,67,29,2,3,Foot Locker,1128299,29,"Boise, Estados Unidos",12,3,Idaho,West,Online,Men's Athletic Footwear
